hex9,value
8939918e86fffff,55
892c9bda297ffff,80
894db1b0957ffff,10
8948e1d703bffff,20
893c0db4b0bffff,70
892f252f2b3ffff,65
891d6508b9bffff,30
891e63096d3ffff,70
896b5acc30bffff,5
8973334a083ffff,5
89639018607ffff,5
89f29380e0fffff,5
89d79664397ffff,10
89c10b4838fffff,5
89cb25700d3ffff,35
89ee46c292fffff,5
8907053499bffff,5
89f29380e0fffff,5
8956510a24fffff,10
8904a9342a3ffff,15
89bee2ca8abffff,25
89dc4ea0593ffff,35
891892c2133ffff,10
892f252f2b3ffff,5
89ed769a6abffff,5
8927b041ab7ffff,20
89d9b1635b7ffff,15
893a0000c1bffff,5
89d5580a847ffff,5
89068d0480fffff,10
8939918e86fffff,10
890a756a6b3ffff,5
890135cc3a7ffff,5
89d226d3277ffff,45
89aaae30047ffff,40
89a4de8f393ffff,30
890600d744fffff,30
896e8e1ad5bffff,25
8971086c32bffff,5
89639018607ffff,45
894f608490bffff,30
89f29380e0fffff,10
89f29380e0fffff,70
89af99a010bffff,5
892f252f2b3ffff,10
890326233abffff,5
890326233abffff,5
89f29380e0fffff,35
89f29380e0fffff,35
89545859823ffff,40
8964508f417ffff,35
89f29380e0fffff,20
89f29380e0fffff,10
89f29380e0fffff,50
895b515aa3bffff,25
896d424951bffff,10
89605430a7bffff,40
8956510a24fffff,65
8904a9342a3ffff,10
890a756a6b3ffff,5
8902dcc43abffff,10
89f29380e0fffff,30
8973334a083ffff,5
89512078ba3ffff,70
89b7893a22fffff,10
890326233abffff,5
890326233abffff,10
89961e55923ffff,10
8940137586bffff,15
8922e0d0ccfffff,35
89d5580a847ffff,25
89058a58da3ffff,5
89c10b4838fffff,5
893fb43068fffff,10
89e12599a0fffff,10
89e75dba673ffff,20
89ed769a6abffff,10
89f36408a57ffff,15
89ee46c292fffff,10
8984c195c67ffff,40
899eb024043ffff,10
89f0cbc466bffff,35
89e914d254fffff,15
89ec00b050bffff,20
892c9bda297ffff,35
892f252f2b3ffff,25
89f29380e0fffff,10
89f29380e0fffff,5
894f608490bffff,5
89f29380e0fffff,5
89ad56cf5cbffff,5
89ee46c292fffff,25
89e562a7443ffff,25
893a0000c1bffff,20
8940137586bffff,-99997
8936a98dcc7ffff,30
890b632dc6fffff,15
890fb51b0b7ffff,20
8904ebd65abffff,20
8964508f417ffff,10
890f3398d03ffff,5
890e4bd900bffff,5
89d9b1635b7ffff,5
89e562a7443ffff,10
89e894a3687ffff,5
89ecc696803ffff,5
8939918e86fffff,5
89545859823ffff,30
89f29380e0fffff,25
89f29380e0fffff,10
89f29380e0fffff,35
896d424951bffff,50
895b515aa3bffff,30
8907053499bffff,10
89af99a010bffff,10
89b2e49a867ffff,60
89ba943752bffff,65
89c10b4838fffff,15
89b198b2b6bffff,10
89d5835a257ffff,35
89c96bc6807ffff,25
89c7b212a4bffff,10
89dc4ea0593ffff,15
89e09021b93ffff,15
89d0a8b0d8bffff,15
89dee310d13ffff,5
89da1039a93ffff,35
89cf632890fffff,25
891a1459253ffff,10
891d6508b9bffff,30
8921525633bffff,40
891fa80e03bffff,15
89254a32c63ffff,25
8916c5d36afffff,50
891ca46ead3ffff,40
891892c2133ffff,30
894db1b0957ffff,45
